Status, Account, Login, UserClass, UserType, Application, Transfer Site, Direction, Action By, File, Remote Partner, Transfer Profile, Transfer Content Type, Remote Folder, Local Filename, Local Folder, ICAP Details, Local File, Size, Protocol, Secure, Mode, Start Time, End Time, Duration, Remote Host, Remote Port, Proxy Host, Transfer ID, Session ID, Session Start Time, Operation Index, Pesit Message, CoreId, Resubmitted, Additional info, X-Forwarded-For, SecurityParameters, Server Name, Alternated Addresses, Server Address
"Processed","CDV-KRP-TDI-WONKA@FE171691","FE171691","VirtClass","Virtual","FlowManagerApplication","UC4_CDV_KRP-TDI_WONKA_SCP_CDV_KRP-TDI_WONKA_PWD","Inbound","User","AcmeCDV_KRP-TDI_WONKA_20260624068351_717830.zip","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeCDV_KRP-TDI_WONKA_20260624068351_717830.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 87 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/CDV-KRP-TDI-WONKA@FE171691/AcmeCDV_KRP-TDI_WONKA_20260624068351_717830.zip",886199,"ssh","true","BINARY","06/24/2026 18:59:11.667","06/24/2026 18:59:13.033","1.366 s","198.51.100.81","22","UNKNOWN","cc49fdbc-585b-4f77-8121-4879199acee0","494b69314d4f366e624536554e71377563734b6352415a563247715668304c7151584f32644667696451323d","06/24/2026 18:59:09.919","UNKNOWN","UNKNOWN","ff27819b-f9bd-41a1-8d4d-05d50557ba92","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_IT_SAPBHP_GEKKO_SCP_IT_SAPBHP_GEKKO_PWD","Inbound","Server","AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip","UNKNOWN","IT_SAPBHP_GEKKO","FILE","Upload/","AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 228 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip",3083,"routing","true","BINARY","06/24/2026 18:56:45.806","06/24/2026 18:56:46.064","258 ms","UNKNOWN","UNKNOWN","UNKNOWN","46531d27-ff4e-45c5-8b87-990fc5c3a2c2","70374c7a5a48624d30364f2f5a424373467a6d2b72546e574b765062576b476674427476555250495a47653d","06/24/2026 18:56:45.305","UNKNOWN","UNKNOWN","0747efce-d33b-4f7e-9022-5c02b96daa9b","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_IT_SAPBHP_GEKKO_SCP_IT_SAPBHP_GEKKO_PWD","Outbound","Server","AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip","UNKNOWN","IT_SAPBHP_GEKKO","FILE","/","AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip",3083,"routing","true","BINARY","06/24/2026 18:56:45.762","06/24/2026 18:56:45.908","146 ms","UNKNOWN","UNKNOWN","UNKNOWN","07988c79-5f88-4f84-bb49-f8df277728b0","70374c7a5a48624d30364f2f5a424373467a6d2b72546e574b765062576b476674427476555250495a47653d","06/24/2026 18:56:45.457","UNKNOWN","UNKNOWN","0747efce-d33b-4f7e-9022-5c02b96daa9b","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Inbound","User","IT_SAPBHP_GEKKO","UNKNOWN","IT_SAPBHP_GEKKO","FILE","Upload/","AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 204 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeIT_SAPBHP_GEKKO_20260624068203_145928.zip",3083,"pesit","true","BINARY","06/24/2026 18:56:43.163","06/24/2026 18:56:43.667","504 ms","192.0.2.20","17627","UNKNOWN","48534225-90d0-4550-b0f7-81668d199f58","70374c7a5a48624d30364f2f5a424373467a6d2b72546e574b765062576b476674427476555250495a47653d","06/24/2026 18:56:41.799","UNKNOWN","UNKNOWN","0747efce-d33b-4f7e-9022-5c02b96daa9b","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC1_APS_RISK_TYRELL_SCP_APS_RISK_TYRELL_PWD","Outbound","Server","AcmeAPS_RISK_TYRELL_20260624068003_976666.pdf.pgp","UNKNOWN","UNKNOWN","FILE","/","AcmeAPS_RISK_TYRELL_20260624068003_976666.pdf.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_RISK_TYRELL_20260624068003_976666.pdf.pgp",567717,"ssh","true","BINARY","06/24/2026 18:53:26.619","06/24/2026 18:53:28.853","2.234 s","exchange.tyrell.example","22","UNKNOWN","9de80a00-9838-4c16-a14d-9df1413e4f64","56746c51665561754d57466d6876684f5941705a5479672f55536d68346836754f5646656b6f666c4949323d","06/24/2026 18:53:26.342","UNKNOWN","UNKNOWN","3480ce32-6979-4c70-9a65-58596d03e170","false","UNKNOWN","UNKNOWN","Cipher: aes128-gcm@openssh.com, MAC: <implicit>, Key Exchange: diffie-hellman-group16-sha512, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Inbound","User","APS_RISK_TYRELL","UNKNOWN","APS_RISK_TYRELL","FILE","Upload/","AcmeAPS_RISK_TYRELL_20260624068003_976666.pdf.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_RISK_TYRELL_20260624068003_976666.pdf.pgp",567717,"pesit","true","BINARY","06/24/2026 18:53:23.227","06/24/2026 18:53:24.068","841 ms","192.0.2.20","17627","UNKNOWN","5fb7e869-5bcf-4817-afef-758183454512","6466475a53465a733548715041726c724b4a5541576f4b7a696379786f51526b65324d6241505172546d623d","06/24/2026 18:53:22.548","UNKNOWN","UNKNOWN","3480ce32-6979-4c70-9a65-58596d03e170","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Outbound","Server","AcmeAPS_COSMOS_GLOBEX_20260624067994_726122.pdf.pgp","UNKNOWN","APS_COSMOS_GLOBEX","FILE","/","AcmeAPS_COSMOS_GLOBEX_20260624067994_726122.pdf.pgp","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAPS_COSMOS_GLOBEX_20260624067994_726122.pdf.pgp",22611,"pesit","true","BINARY","06/24/2026 18:53:18.737","06/24/2026 18:53:19.414","677 ms","192.0.2.20","17627","UNKNOWN","42a5768e-9616-4b83-aa38-c8da6ec41136","6169542f4c4c36636853796230664f77524f76304d774f44544f45644c637a4e4e79697a4d68435a7868793d","06/24/2026 18:53:17.710","UNKNOWN","UNKNOWN","319e7d9a-28a1-4662-acfc-db4480dd3f50","false","UNKNOWN","UNKNOWN","Protocol: TLSv1.3 Cipher suite: TLS_AES_128_GCM_SHA256.",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","APS-COSMOS-GLOBEX@FE847938","FE847938","VirtClass","Virtual","FlowManagerApplication","UC4_APS_COSMOS-GLOBEX_SCP_APS_COSMOS_GLOBEX_KEY","Inbound","User","AcmeAPS_COSMOS_GLOBEX_20260624067994_726122.pdf.pgp","UNKNOWN","UNKNOWN","FILE","Upload/","AcmeAPS_COSMOS_GLOBEX_20260624067994_726122.pdf.pgp","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 97 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/APS-COSMOS-GLOBEX@FE847938/AcmeAPS_COSMOS_GLOBEX_20260624067994_726122.pdf.pgp",22611,"ssh","true","BINARY","06/24/2026 18:53:14.254","06/24/2026 18:53:17.744","3.490 s","198.51.100.13","22","UNKNOWN","4f7b2ed7-289d-46b5-900c-0680ea07ae6d","4d544d6539572b755a707577487a386e434d4947476b6658673264447241316558446b37503248652f75443d","06/24/2026 18:53:13.228","UNKNOWN","UNKNOWN","319e7d9a-28a1-4662-acfc-db4480dd3f50","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","FS-STMT-APERTURE@FE264343","FE264343","VirtClass","Virtual","FlowManagerApplication","UC2_FS_STMT_APERTURE_SCP_FS_STMT_APERTURE_","Outbound","User","AcmeFS_STMT_APERTURE_20260624066560_878894.csv","UNKNOWN","UNKNOWN","FILE","/","AcmeFS_STMT_APERTURE_20260624066560_878894.csv","/","Scanning was not performed","/data/FlowManager/FS-STMT-APERTURE@FE264343/AcmeFS_STMT_APERTURE_20260624066560_878894.csv",1261659,"ssh","true","BINARY","06/24/2026 18:45:48.616","06/24/2026 18:45:48.921","305 ms","203.0.113.92","22","UNKNOWN","942fb322-98d3-463e-8c21-c40540b1283f","3845674b65616d524c2f316d3632304e792f32737344657a376f475a5356384f6544664f77663433646f333d","06/24/2026 18:45:48.374","UNKNOWN","UNKNOWN","070ce54f-c4bd-4755-bc08-b66daff103b1","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_IT_SAPBHP_GEKKO_SCP_IT_SAPBHP_GEKKO_PWD","Inbound","Server","AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat","UNKNOWN","IT_SAPBHP_GEKKO","FILE","Upload/","AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 129 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat",9175,"routing","true","BINARY","06/24/2026 18:45:28.804","06/24/2026 18:45:28.916","112 ms","UNKNOWN","UNKNOWN","UNKNOWN","c1548d7c-fbad-4597-a778-c00ae80f31a5","546a504e36504e52686a55432b386271343348336e51546463696336664c74463550675036696a35486b4a3d","06/24/2026 18:45:28.557","UNKNOWN","UNKNOWN","7b5fd3cf-f646-4953-8bda-4d29e5758a78","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC2_IT_SAPBHP_GEKKO_SCP_IT_SAPBHP_GEKKO_PWD","Outbound","Server","AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat","UNKNOWN","IT_SAPBHP_GEKKO","FILE","/","AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat",9175,"routing","true","BINARY","06/24/2026 18:45:28.760","06/24/2026 18:45:29.099","339 ms","UNKNOWN","UNKNOWN","UNKNOWN","f3af9ae1-3380-4583-a859-dd208fa2dde6","546a504e36504e52686a55432b386271343348336e51546463696336664c74463550675036696a35486b4a3d","06/24/2026 18:45:28.349","UNKNOWN","UNKNOWN","7b5fd3cf-f646-4953-8bda-4d29e5758a78","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Inbound","User","IT_SAPBHP_GEKKO","UNKNOWN","IT_SAPBHP_GEKKO","FILE","Upload/","AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 86 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeIT_SAPBHP_GEKKO_20260624067525_990827.dat",9175,"pesit","true","BINARY","06/24/2026 18:45:25.388","06/24/2026 18:45:25.637","249 ms","192.0.2.20","17627","UNKNOWN","3c9eab7f-2f88-4c17-b08e-1d8fc4bff6d7","546a504e36504e52686a55432b386271343348336e51546463696336664c74463550675036696a35486b4a3d","06/24/2026 18:45:24.439","UNKNOWN","UNKNOWN","7b5fd3cf-f646-4953-8bda-4d29e5758a78","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","UNKNOWN","VirtClass","Virtual","FlowManagerApplication","UC1_AB_CLAIMS_UMBRELLA_SCP_AB_CLAIMS_UMBRELLA_PWD","Outbound","Server","AcmeAB_CLAIMS_UMBRELLA_20260624067235_831094.xml","UNKNOWN","UNKNOWN","FILE","/","AcmeAB_CLAIMS_UMBRELLA_20260624067235_831094.xml","/","Scanning was not performed","/data/FlowManager/SECURETRANSPORT/AcmeAB_CLAIMS_UMBRELLA_20260624067235_831094.xml",337943,"ssh","true","BINARY","06/24/2026 18:40:40.989","06/24/2026 18:40:45.381","4.392 s","198.51.100.32","22","UNKNOWN","64f3c8e4-0003-4fc8-9ac0-4cd80e7fc4f5","53554338756574384b7771534d695852466358414f66785947503749665830536f633578706864706d7a683d","06/24/2026 18:40:40.163","UNKNOWN","UNKNOWN","63380a16-4550-4b85-937a-d9cd6018d768","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","SECURETRANSPORT","P00001_CFT01","VirtClass","Virtual","FlowManagerApplication","P00001_CFT01","Inbound","User","AB_CLAIMS_UMBRELLA","UNKNOWN","AB_CLAIMS_UMBRELLA","FILE","Upload/","AcmeAB_CLAIMS_UMBRELLA_20260624067235_831094.xml","/","ALLOWED;ICAP server Name: acme-av;ICAP server URL: icap://av.mft.acme.example:1344/AVSCAN;Duration of Scanning: 147 ms;ICAP Status: 204 No Modifications Needed;Result of Scanning: ALLOW;ResultMessage: Transfer ALLOWED. ICAP status: 204 No Modifications Needed;Custom Headers: None#","/data/FlowManager/SECURETRANSPORT/AcmeAB_CLAIMS_UMBRELLA_20260624067235_831094.xml",337943,"pesit","true","BINARY","06/24/2026 18:40:35.523","06/24/2026 18:40:36.959","1.436 s","192.0.2.20","17627","UNKNOWN","0a748247-0389-4226-bed9-40cc37d474c4","32784a572b492f67323959486177364f7669714c6d7233747076746a392b4c766a77537849656b476a4b723d","06/24/2026 18:40:33.597","UNKNOWN","UNKNOWN","63380a16-4550-4b85-937a-d9cd6018d768","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"pesit","true","BINARY","06/24/2026 18:35:21.406","06/24/2026 18:35:22.017","611 ms","UNKNOWN","17627","UNKNOWN","8d408890-c8bf-497e-bfca-de2aa0cf7a55","7743512f62704c595454382f6351574a4a624476464b4b48782b4f476353693643756964377467427276413d","06/24/2026 18:35:06.881","UNKNOWN","UNKNOWN","bd249dfe-a4fb-496d-9224-a1dc90bd8cc4","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"ssh","true","BINARY","06/24/2026 18:35:15.381","06/24/2026 18:35:20.201","4.820 s","192.0.2.77","22","UNKNOWN","117e6bce-b10a-42ed-8e30-cd7de70ce639","4c66344c61506f63757a4b416f516335736244554d696434423770374452324d39786a63586848786e30313d","06/24/2026 18:35:04.504","UNKNOWN","UNKNOWN","f8f35501-e6e1-4f21-8810-884da3efb36d","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC3-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC3","FILE","Upload/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"ssh","true","BINARY","06/24/2026 18:35:14.047","06/24/2026 18:35:17.860","3.813 s","filetransfer.acme.example","22","UNKNOWN","f808ff75-848c-4061-bfcb-e5898dd5dbc3","7743512f62704c595454382f6351574a4a624476464b4b48782b4f476353693643756964377467427276413d","06/24/2026 18:35:04.543","UNKNOWN","UNKNOWN","bd249dfe-a4fb-496d-9224-a1dc90bd8cc4","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","IT-EKDSI-CYBERDYNE@FE616236","FE616236","VirtClass","Virtual","FlowManagerApplication","UC2_IT_EKDSI_CYBERDYNE_SCP_IT_EKDSI_CYBERDYNE_KEY","Outbound","User","AcmeIT_EKDSI_CYBERDYNE_20260624064415_567235.pdf.pgp","UNKNOWN","UNKNOWN","FILE","/","AcmeIT_EKDSI_CYBERDYNE_20260624064415_567235.pdf.pgp","/","Scanning was not performed","/data/FlowManager/IT-EKDSI-CYBERDYNE@FE616236/AcmeIT_EKDSI_CYBERDYNE_20260624064415_567235.pdf.pgp",63170,"ssh","true","BINARY","06/24/2026 18:34:13.250","06/24/2026 18:34:13.497","247 ms","203.0.113.22","22","UNKNOWN","dc4a9d8c-6f03-4578-82fa-09ef46922734","563853726e702b66635963717961525137392b59454b324e7a59334b625669436f6a4f3075684f39746d513d","06/24/2026 18:34:12.683","UNKNOWN","UNKNOWN","07b64653-0ec2-4e5f-9ab9-c9b8604ac1c7","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: curve25519-sha256, Public Key: rsa-sha2-256.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","Server","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"routing","true","BINARY","06/24/2026 18:32:08.049","06/24/2026 18:32:08.945","896 ms","UNKNOWN","UNKNOWN","UNKNOWN","832b9e7f-d235-495d-97cb-c5076300b94e","4c66344c61506f63757a4b416f516335736244554d696434423770374452324d39786a63586848786e30313d","06/24/2026 18:31:56.999","UNKNOWN","UNKNOWN","f8f35501-e6e1-4f21-8810-884da3efb36d","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC2","FILE","/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"routing","true","BINARY","06/24/2026 18:32:07.354","06/24/2026 18:32:07.499","145 ms","UNKNOWN","UNKNOWN","UNKNOWN","c02208ef-988a-4a52-a458-286e64d100db","4c66344c61506f63757a4b416f516335736244554d696434423770374452324d39786a63586848786e30313d","06/24/2026 18:31:38.947","UNKNOWN","UNKNOWN","f8f35501-e6e1-4f21-8810-884da3efb36d","false","UNKNOWN","UNKNOWN","null",UNKNOWN,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC2-INFRA_ST-MONITOR_INFRA","Inbound","User","INFRA-MONITOR-UC2","UNKNOWN","INFRA-MONITOR-UC2","FILE","Upload/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"pesit","true","BINARY","06/24/2026 18:32:06.105","06/24/2026 18:32:06.853","748 ms","UNKNOWN","17627","UNKNOWN","68cf2456-8e90-4a50-978b-7a06466722f8","4c66344c61506f63757a4b416f516335736244554d696434423770374452324d39786a63586848786e30313d","06/24/2026 18:31:55.922","UNKNOWN","UNKNOWN","f8f35501-e6e1-4f21-8810-884da3efb36d","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC4-INFRA_ST-MONITOR_INFRA","Outbound","Server","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC4","FILE","/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"pesit","true","BINARY","06/24/2026 18:31:21.613","06/24/2026 18:31:22.024","411 ms","UNKNOWN","17627","UNKNOWN","3da55b44-f4a5-4906-8893-a526a3263115","46635270346a2b7a6f4d617973565677714657525a3961556f7834727144576731445564744a697942676f3d","06/24/2026 18:31:13.504","UNKNOWN","UNKNOWN","cc31e510-9728-4ef2-96ec-5e378e1919ae","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC4-INFRA_ST-MONITOR_INFRA","Inbound","User","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC4","FILE","Upload/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"ssh","true","BINARY","06/24/2026 18:31:14.237","06/24/2026 18:31:20.414","6.177 s","192.0.2.77","22","UNKNOWN","c335d323-cb86-4045-9c45-1d9542260612","46635270346a2b7a6f4d617973565677714657525a3961556f7834727144576731445564744a697942676f3d","06/24/2026 18:31:02.932","UNKNOWN","UNKNOWN","cc31e510-9728-4ef2-96ec-5e378e1919ae","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC1-INFRA_ST-MONITOR_INFRA","Outbound","User","monitor_20260624_183000.txt","UNKNOWN","INFRA-MONITOR-UC1","FILE","/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"ssh","true","BINARY","06/24/2026 18:31:13.301","06/24/2026 18:31:19.726","6.425 s","filetransfer.acme.example","22","UNKNOWN","7f22a57d-d9c2-48e1-8ca5-f9400ad552db","426e6f33425076764d534763316b6e334133516350723477357443545037534a7439496b316750474d58523d","06/24/2026 18:31:05.102","UNKNOWN","UNKNOWN","92655909-70b8-4476-bb5e-92cd0c49ae40","false","UNKNOWN","UNKNOWN","Cipher: aes128-ctr, MAC: hmac-sha2-256, Key Exchange: diffie-hellman-group-exchange-sha256, Public Key: ssh-rsa.",Ssh Default,"UNKNOWN","192.0.2.76"
"Processed","INFRA_ST-MONITOR_INFRA@FE000000","FE000000","VirtClass","Virtual","FlowManagerApplication","UC1-INFRA_ST-MONITOR_INFRA","Inbound","User","INFRA-MONITOR-UC1","UNKNOWN","INFRA-MONITOR-UC1","FILE","Upload/","monitor_20260624_183000.txt","/","Scanning was not performed","/data/FlowManager/INFRA_ST-MONITOR_INFRA@FE000000/monitor_20260624_183000.txt",16,"pesit","true","BINARY","06/24/2026 18:31:06.054","06/24/2026 18:31:07.558","1.504 s","UNKNOWN","17627","UNKNOWN","170c3dbe-b118-4a36-b808-d40dd9f72003","426e6f33425076764d534763316b6e334133516350723477357443545037534a7439496b316750474d58523d","06/24/2026 18:30:53.655","UNKNOWN","UNKNOWN","92655909-70b8-4476-bb5e-92cd0c49ae40","false","UNKNOWN","UNKNOWN","null",Pesit Default,"UNKNOWN","192.0.2.76"
